KeyParamGroup	EntitySet	ParamGroup	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EffectiveEchoSpacing	EntitySetCount	FlipAngle	HasFieldmap	Modality	MultibandAccelerationFactor	NSliceTimes	NumVolumes	Obliquity	ParallelAcquisitionTechnique	ParallelReductionFactorInPlane	PartialFourier	PhaseEncodingDirection	RepetitionTime	SliceEncodingDirection	TotalReadoutTime	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim2	VoxelSizeDim3	FilePath
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-70329923/ses-4/anat/sub-70329923_ses-4_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-71952642/ses-4/anat/sub-71952642_ses-4_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72026185/ses-2/anat/sub-72026185_ses-2_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72026185/ses-3/anat/sub-72026185_ses-3_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72128082/ses-0/anat/sub-72128082_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72152564/ses-2/anat/sub-72152564_ses-2_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72276737/ses-4/anat/sub-72276737_ses-4_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72276737/ses-5/anat/sub-72276737_ses-5_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-70329923/ses-5/anat/sub-70329923_ses-5_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-70212461/ses-3/anat/sub-70212461_ses-3_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-00807897/ses-3/anat/sub-00807897_ses-3_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-68773728/ses-0/anat/sub-68773728_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-67546425/ses-0/anat/sub-67546425_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-67583092/ses-0/anat/sub-67583092_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-67781836/ses-2/anat/sub-67781836_ses-2_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-68000002/ses-0/anat/sub-68000002_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-68000002/ses-1/anat/sub-68000002_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-68030544/ses-0/anat/sub-68030544_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-68371216/ses-0/anat/sub-68371216_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-68813045/ses-2/anat/sub-68813045_ses-2_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-70212461/ses-2/anat/sub-70212461_ses-2_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-69398721/ses-0/anat/sub-69398721_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-69528865/ses-2/anat/sub-69528865_ses-2_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-69528865/ses-3/anat/sub-69528865_ses-3_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-69540555/ses-2/anat/sub-69540555_ses-2_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-69545186/ses-0/anat/sub-69545186_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-69660076/ses-4/anat/sub-69660076_ses-4_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-69920089/ses-0/anat/sub-69920089_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72277580/ses-1/anat/sub-72277580_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72347501/ses-4/anat/sub-72347501_ses-4_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72347501/ses-5/anat/sub-72347501_ses-5_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-76152744/ses-0/anat/sub-76152744_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75149339/ses-0/anat/sub-75149339_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75262623/ses-3/anat/sub-75262623_ses-3_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75262623/ses-4/anat/sub-75262623_ses-4_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75359253/ses-3/anat/sub-75359253_ses-3_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75862393/ses-0/anat/sub-75862393_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75862393/ses-1/anat/sub-75862393_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75951655/ses-0/anat/sub-75951655_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-76184882/ses-0/anat/sub-76184882_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72498029/ses-0/anat/sub-72498029_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-76184882/ses-1/anat/sub-76184882_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-76368754/ses-0/anat/sub-76368754_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-76621666/ses-2/anat/sub-76621666_ses-2_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-76650481/ses-0/anat/sub-76650481_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-76731441/ses-1/anat/sub-76731441_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-77273914/ses-4/anat/sub-77273914_ses-4_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-77273914/ses-5/anat/sub-77273914_ses-5_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75124326/ses-1/anat/sub-75124326_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75124326/ses-0/anat/sub-75124326_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-75001294/ses-1/anat/sub-75001294_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-74536966/ses-1/anat/sub-74536966_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72547077/ses-0/anat/sub-72547077_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72547077/ses-1/anat/sub-72547077_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72571009/ses-0/anat/sub-72571009_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72571009/ses-1/anat/sub-72571009_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72841884/ses-4/anat/sub-72841884_ses-4_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72841884/ses-5/anat/sub-72841884_ses-5_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72931025/ses-0/anat/sub-72931025_ses-0_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w__1	acquisition-20160627t1mprnssagpat2iso_datatype-anat_suffix-T1w	1	624	176	256	256	0.00298		624	9.0	False	anat		0	1.0	True		2.0	1.0		2.3			False	1.0	1.0	1.0	/sub-72931025/ses-1/anat/sub-72931025_ses-1_acq-20160627t1mprnssagpat2iso_T1w.nii.gz
